Product Brand,Product Name,Product Rating,Product Rating & Review Count,Product Original Price,Product Offer Price,Product Discount,Product Highlight,Product Stock Status
Nykaa Naturals,Nykaa Naturals Anti-pigmentation & Glowing Skin Face Wash Combo(1 pcs),4.3/5,71779ratings&5262reviews,₹318,₹207,35% Off,None,In Stock
Nykaa Naturals,Nykaa Skin Secrets Gold Sheet Mask + Nykaa Skin Potion 24k Gold Facial Oil Golden Glow Combo(1 pcs),4.5/5,381822ratings&28581reviews,₹1149,₹747,35% Off,None,In Stock
Nykaa Naturals,Nykaa Naturals Hair Smoothening Shampoo Combo - Pack of 2,4.2/5,6394ratings&469reviews,₹798,₹400,50% Off,None,In Stock
Nykaa Naturals,Nykaa Naturals Clay It Cool Anti- Acne Clay Mask + Spot Corrector Clay Mask(2 pcs),4.3/5,18686ratings&2862reviews,₹1198,₹988,18% Off,None,In Stock
Nykaa Naturals,NYKAA Naturals Rice Water & Hyaluronic Acid Hair Mask for Frizz Control(200ml),N/A,None,₹599,N/A,No Discount,None,In Stock
Nykaa Naturals,Nykaa Naturals Rosemary & Naturally Derived Niacinamide Shampoo - Pack Of 2,4.2/5,999ratings&85reviews,₹798,₹678,15% Off,None,In Stock
Nykaa Naturals,Nykaa Naturals Anti-Pigmentation Face Wash & Skin Potion Facial Oil Combo(1 pcs),4.3/5,97963ratings&9667reviews,₹888,₹637,28% Off,None,In Stock
Nykaa Naturals,Nykaa Naturals Calming Face Wash + Skin Potion Dull & Dry Skin Facial Oil Combo(1 pcs),4.3/5,97963ratings&9667reviews,₹888,₹637,28% Off,None,In Stock
Nykaa Naturals,Nykaa Naturals Citronella Essential Oil for Nourished Skin & Hair - 100% Natural(10ml),4.3/5,20426ratings&3969reviews,₹350,₹263,25% Off,None,In Stock
Nykaa Naturals,NYKAA Naturals Rice Water & Hyaluronic Acid Sulphate Free Shampoo for Frizz Control(200ml),N/A,None,₹349,N/A,No Discount,None,In Stock
Nykaa Naturals,Nykaa Naturals Anti-Hair Fall Sulphate-Free Shampoo & Hair Mask Combo With Onion & Fenugreek,4.2/5,11738ratings&1121reviews,₹998,₹778,22% Off,None,In Stock
Nykaa Naturals,Nykaa Naturals Fermented Rice Water & Bamboo Shampoo + Scalp Serum(2 pcs),4.2/5,7271ratings&531reviews,₹998,₹619,38% Off,None,In Stock
Nykaa Naturals,Nykaa Soap Story Rose & Almond Handcrafted Soap(125gm),4.2/5,1556ratings&410reviews,₹350,₹315,10% Off,None,In Stock
Nykaa Naturals,Nykaa Naturals Healthy Hair Growth Combo,4.3/5,45938ratings&6427reviews,₹1498,₹1149,23% Off,None,In Stock
Nykaa Naturals,Nykaa Naturals Hair Growth Shampoo Combo - Pack of 2,4.2/5,9855ratings&941reviews,₹798,₹718,10% Off,None,In Stock
Nykaa Naturals,Nykaa Naturals Rosemary Hair Growth Combo(2 pcs),4.2/5,1135ratings&99reviews,₹998,₹818,18% Off,None,In Stock
Nykaa Naturals,Nykaa Naturals Anti-Dandruff Shampoo Combo - Pack of 2,4/5,5002ratings&641reviews,₹798,₹758,5% Off,None,In Stock
Nykaa Naturals,Nykaa Tea Tree & Salicylic Acid Spot Patch + Nykaa Saffron & Honey Face Wash(2 pieces),4.2/5,109611ratings&8783reviews,₹259,₹223,14% Off,None,In Stock
Nykaa Naturals,Nykaa Naturals Amla And Curry Leaves Anti-Hair Fall Shampoo + Scalp Serum(2 pcs),4.1/5,4375ratings&362reviews,₹998,₹778,22% Off,None,In Stock
Nykaa Naturals,Nykaa Naturals Glowing Face Wash + Face Scrub + Aloe Vera Gel Combo(2 Pcs),4.3/5,89460ratings&6295reviews,₹807,₹499,38% Off,None,In Stock
Nykaa Naturals,Nykaa Naturals Onion & Fenugreek Hair Growth Shampoo + Scalp Serum(2 pcs),4.2/5,10732ratings&1003reviews,₹998,₹778,22% Off,None,In Stock
Nykaa Naturals,Nykaa Naturals CSMS Daily Glow Bestseller Skincare Combo(4 Pcs),4.3/5,73213ratings&5435reviews,₹1596,₹1240,22% Off,None,In Stock
Nykaa Naturals,Nykaa Naturals Glowing Face Wash + Face Scrub + Clay It Cool Perfect Glow Clay Mask(2 Pcs),4.3/5,106400ratings&8984reviews,₹1007,₹699,31% Off,None,In Stock
Nykaa Naturals,Nykaa CSMS Summer Glow Combo(4pcs),4.4/5,140288ratings&10863reviews,₹1828,₹1421,22% Off,None,In Stock
Nykaa Naturals,"Nykaa Naturals Fermented Rice Water Shampoo, Conditioner & Hair Mask Combo For Dry & Damaged Hair(1 pcs)",4.2/5,12874ratings&898reviews,₹1397,₹700,50% Off,None,Out Of Stock
Nykaa Naturals,Nykaa Naturals Apple Cider Vinegar & Ginger Shampoo & Conditioner- Anti-Dandruff Combo,4.1/5,7408ratings&894reviews,₹798,₹479,40% Off,None,Out Of Stock
Nykaa Naturals,Nykaa Naturals Neem & Tulsi Purifying Bathing Soap(100gm),4.3/5,10654ratings&1089reviews,₹100,₹55,45% Off,None,Out Of Stock
Nykaa Naturals,"Nykaa Naturals Apple Cider Vinegar & Ginger Shampoo, Conditioner & Hair Mask - Anti Dandruff Combo",4.1/5,8350ratings&954reviews,₹1397,₹1097,21% Off,None,Out Of Stock
Nykaa Naturals,Nykaa Naturals Tea Tree & Aloe Vera Moisturising Bathing Soap(100gm),4.3/5,10654ratings&1089reviews,₹100,₹55,45% Off,None,Out Of Stock
Nykaa Naturals,Nykaa Naturals Anti-Frizz Sulphate-Free Shampoo & Hair Mask Combo With Fermented Rice Water & Bamboo(1 pcs),4.2/5,8137ratings&623reviews,₹998,₹500,50% Off,None,Out Of Stock
Nykaa Naturals,Nykaa Naturals Hand Cream Combo- Peony & White Lily + Mandarin & Honey(2 pcs),4.3/5,32902ratings&5276reviews,₹598,₹418,30% Off,None,Out Of Stock
Nykaa Naturals,"Nykaa Naturals Scalp Purifying Sulphate-Free Shampoo With Charcoal, Bamboo & Neem(50ml)",3.8/5,1240ratings&126reviews,₹149,₹82,45% Off,None,Out Of Stock
Nykaa Naturals,"Nykaa Naturals Anti-Dandruff and Hair Growth Shampoo, Conditioner and Hair Mask Combo",4.2/5,25790ratings&2494reviews,₹2794,₹2174,22% Off,None,Out Of Stock
Nykaa Naturals,Nykaa Soap Story Sandalwood & Blackened Vanilla Handcrafted Soap(125gm),4.2/5,1556ratings&410reviews,₹350,₹298,15% Off,None,Out Of Stock
Nykaa Naturals,Nykaa Naturals Haldi & Chandan Glowing Bathing Soap(100gm),4.3/5,10654ratings&1089reviews,₹100,₹55,45% Off,None,Out Of Stock
Nykaa Naturals,Nykaa Soap Story Tea Tree & Aloe Handcrafted Soap(125gm),4.2/5,1556ratings&410reviews,₹350,N/A,No Discount,None,Out Of Stock
Nykaa Naturals,Nykaa Naturals Rosemary Oil & Niacinamide Sulphate Free Conditioner for Hair Density(200ml),N/A,None,₹349,N/A,No Discount,None,Out Of Stock
Nykaa Naturals,Nykaa 3 Ply Mask With Face Shield(1 pcs),2.9/5,112ratings&15reviews,₹75,N/A,No Discount,None,Out Of Stock
Nykaa Naturals,Nykaa Naturals Lavender & Chamomile Face Scrub for Calm Skin(100gm),4.3/5,15936ratings&860reviews,₹249,₹137,45% Off,None,Out Of Stock
Nykaa Naturals,Nykaa Californian Almond Milk Shower Gel + Body Lotion Combo(2 pieces),4.4/5,4222ratings&276reviews,₹849,₹734,14% Off,None,In Stock
